,Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Total Cost USD,Total Price USD
22803,1422002,1,2018-11-22,1553965,61,1593,2,USD,12.78,27.78
22804,1438041,1,2018-12-08,564024,24,1593,1,EUR,6.39,13.89
22805,1450041,2,2018-12-20,1675004,45,1593,7,USD,44.73,97.23
22806,1451005,4,2018-12-21,1962805,63,1593,1,USD,6.39,13.89
22807,1463047,1,2019-01-02,535370,23,1593,5,EUR,31.95,69.45
22808,1476006,1,2019-01-15,418689,24,1593,4,EUR,25.56,55.56
22809,1480023,2,2019-01-19,274765,9,1593,1,CAD,6.39,13.89
22810,1480033,4,2019-01-19,946857,39,1593,2,GBP,12.78,27.78
22811,1506001,5,2019-02-14,376053,10,1593,3,CAD,19.169999999999998,41.67
22812,1526014,2,2019-03-06,1369522,57,1593,3,USD,19.169999999999998,41.67
22813,1531021,2,2019-03-11,938461,37,1593,1,GBP,6.39,13.89
22814,1587018,3,2019-05-06,921384,0,1593,3,GBP,19.169999999999998,41.67
22815,1597000,2,2019-05-16,401266,23,1593,3,EUR,19.169999999999998,41.67
22816,1609022,3,2019-05-28,444719,23,1593,4,EUR,25.56,55.56
22817,1616012,3,2019-06-04,2070269,50,1593,1,USD,6.39,13.89
22818,1620044,3,2019-06-08,1987069,54,1593,1,USD,6.39,13.89
22819,1640006,5,2019-06-28,1446473,44,1593,3,USD,19.169999999999998,41.67
22820,1646035,1,2019-07-04,64037,0,1593,1,AUD,6.39,13.89
22821,1648012,1,2019-07-06,482221,19,1593,2,EUR,12.78,27.78
22822,1658003,1,2019-07-16,789061,0,1593,6,EUR,38.339999999999996,83.34
22823,1683002,6,2019-08-10,159242,6,1593,3,AUD,19.169999999999998,41.67
22824,1685019,1,2019-08-12,1341195,0,1593,2,USD,12.78,27.78
22825,1687008,1,2019-08-14,248555,9,1593,2,CAD,12.78,27.78
22826,1711020,2,2019-09-07,262821,9,1593,6,CAD,38.339999999999996,83.34
22827,1714000,1,2019-09-10,2014565,0,1593,8,USD,51.12,111.12
22828,1721018,1,2019-09-17,319845,10,1593,7,CAD,44.73,97.23
22829,1728023,1,2019-09-24,1436891,0,1593,1,USD,6.39,13.89
22830,1738022,4,2019-10-04,2064687,66,1593,4,USD,25.56,55.56
22831,1752004,1,2019-10-18,1090696,0,1593,2,GBP,12.78,27.78
22832,1763014,1,2019-10-29,333209,8,1593,3,CAD,19.169999999999998,41.67
22833,1765005,2,2019-10-31,1376585,66,1593,3,USD,19.169999999999998,41.67
22834,1772003,1,2019-11-07,856497,32,1593,1,EUR,6.39,13.89
22835,1778024,1,2019-11-13,1748312,0,1593,5,USD,31.95,69.45
22836,1792017,1,2019-11-27,651518,12,1593,1,EUR,6.39,13.89
22837,1797009,2,2019-12-02,1768180,55,1593,2,USD,12.78,27.78
22838,1813049,6,2019-12-18,27492,5,1593,6,AUD,38.339999999999996,83.34
22839,1814039,3,2019-12-19,1761592,59,1593,3,USD,19.169999999999998,41.67
22840,1816086,1,2019-12-21,1711488,0,1593,3,USD,19.169999999999998,41.67
22841,1826008,1,2019-12-31,1351245,43,1593,5,USD,31.95,69.45
22842,1827004,1,2020-01-01,1381883,50,1593,3,USD,19.169999999999998,41.67
22843,1827023,3,2020-01-01,763033,30,1593,2,EUR,12.78,27.78
22844,1828007,2,2020-01-02,506515,23,1593,2,EUR,12.78,27.78
22845,1836020,2,2020-01-10,924975,40,1593,1,GBP,6.39,13.89
22846,1840007,2,2020-01-14,1561955,45,1593,1,USD,6.39,13.89
22847,1844029,2,2020-01-18,1605350,64,1593,2,USD,12.78,27.78
22848,1861021,1,2020-02-04,1342972,47,1593,2,USD,12.78,27.78
22849,1876044,1,2020-02-19,2087288,50,1593,3,USD,19.169999999999998,41.67
22850,1886007,2,2020-02-29,1331532,49,1593,4,USD,25.56,55.56
22851,1888000,1,2020-03-02,1857519,43,1593,2,USD,12.78,27.78
22852,1956013,6,2020-05-09,1277243,0,1593,2,USD,12.78,27.78
22853,1962013,2,2020-05-15,1918233,45,1593,7,USD,44.73,97.23
22854,1968021,1,2020-05-21,252769,8,1593,1,CAD,6.39,13.89
22855,1977003,6,2020-05-30,1736139,57,1593,2,USD,12.78,27.78
22856,1998008,2,2020-06-20,1701624,62,1593,2,USD,12.78,27.78
22857,2049000,1,2020-08-10,542450,27,1593,3,EUR,19.169999999999998,41.67
22858,2078002,4,2020-09-08,1801831,0,1593,2,USD,12.78,27.78
22859,2080008,3,2020-09-10,723572,29,1593,7,EUR,44.73,97.23
22860,2115003,2,2020-10-15,1698828,51,1593,3,USD,19.169999999999998,41.67
22861,2168000,1,2020-12-07,811809,31,1593,7,EUR,44.73,97.23
22862,2177007,2,2020-12-16,491167,22,1593,3,EUR,19.169999999999998,41.67
22863,2178015,4,2020-12-17,1512274,0,1593,6,USD,38.339999999999996,83.34
22864,2205001,1,2021-01-13,982914,39,1593,2,GBP,12.78,27.78
22865,2225006,3,2021-02-02,18470,0,1593,2,AUD,12.78,27.78
22866,2233008,3,2021-02-10,1568,0,1593,2,AUD,12.78,27.78
22867,2239004,1,2021-02-16,2070233,0,1593,1,USD,6.39,13.89
22868,2240011,1,2021-02-17,1632235,53,1593,6,USD,38.339999999999996,83.34
22869,393001,4,2016-01-28,530451,19,1157,5,EUR,2617.45,7900.0
22870,989001,4,2017-09-15,376933,0,1157,2,CAD,1046.98,3160.0
22871,1233004,4,2018-05-17,196288,4,1157,1,AUD,523.49,1580.0
22872,1337022,1,2018-08-29,1437275,63,1157,2,USD,1046.98,3160.0
22873,1462021,2,2019-01-01,1460974,57,1157,3,USD,1570.47,4740.0
22874,1604001,4,2019-05-23,949774,40,1157,2,GBP,1046.98,3160.0
22875,1683005,3,2019-08-10,410879,27,1157,9,EUR,4711.41,14220.0
22876,1717020,1,2019-09-13,485922,0,1157,2,EUR,1046.98,3160.0
22877,1812027,3,2019-12-17,1961520,66,1157,1,USD,523.49,1580.0
22878,1848023,1,2020-01-22,1805625,0,1157,3,USD,1570.47,4740.0
22879,1855020,2,2020-01-29,1102383,42,1157,3,GBP,1570.47,4740.0
22880,1948014,1,2020-05-01,652959,17,1157,4,EUR,2093.96,6320.0
22881,1996005,1,2020-06-18,1028420,39,1157,3,GBP,1570.47,4740.0
22882,2051007,1,2020-08-12,1741351,65,1157,2,USD,1046.98,3160.0
22883,2234000,2,2021-02-11,1344432,66,1157,2,USD,1046.98,3160.0
22884,393002,1,2016-01-28,792110,28,662,9,EUR,703.71,2124.0
22885,685003,3,2016-11-15,1763642,59,662,6,USD,469.14,1416.0
22886,707005,1,2016-12-07,1136737,40,662,3,GBP,234.57,708.0
22887,743006,2,2017-01-12,2091659,0,662,5,USD,390.95,1180.0
22888,744005,1,2017-01-13,1425323,61,662,1,USD,78.19,236.0
22889,911005,3,2017-06-29,2096214,0,662,1,USD,78.19,236.0
22890,936000,2,2017-07-24,753406,0,662,4,EUR,312.76,944.0
22891,1086012,6,2017-12-21,497789,27,662,6,EUR,469.14,1416.0
22892,1359019,2,2018-09-20,1058914,37,662,1,GBP,78.19,236.0
22893,1466004,1,2019-01-05,1538797,65,662,3,USD,234.57,708.0
22894,1625024,1,2019-06-13,1753015,45,662,7,USD,547.3299999999999,1652.0
22895,1675008,4,2019-08-02,1265147,56,662,2,USD,156.38,472.0
22896,1681030,3,2019-08-08,1906497,43,662,1,USD,78.19,236.0
22897,1730014,1,2019-09-26,1394970,45,662,2,USD,156.38,472.0
22898,1751032,2,2019-10-17,374334,9,662,4,CAD,312.76,944.0
22899,1778012,2,2019-11-13,37991,0,662,1,AUD,78.19,236.0
22900,1827029,1,2020-01-01,1277243,51,662,5,USD,390.95,1180.0
22901,1967020,1,2020-05-20,1923558,47,662,4,USD,312.76,944.0
22902,1968006,1,2020-05-21,1828828,53,662,9,USD,703.71,2124.0
22903,393003,1,2016-01-28,1188400,38,2000,2,GBP,96.86,189.98
22904,416030,1,2016-02-20,481077,22,2000,5,EUR,242.15,474.95
22905,610012,4,2016-09-01,1746184,44,2000,3,USD,145.29,284.96999999999997
22906,747000,2,2017-01-16,1761079,59,2000,6,USD,290.58,569.9399999999999
22907,782000,2,2017-02-20,38613,0,2000,6,AUD,290.58,569.9399999999999
22908,946007,3,2017-08-03,2071494,57,2000,3,USD,145.29,284.96999999999997
22909,1018018,5,2017-10-14,115447,1,2000,3,AUD,145.29,284.96999999999997
22910,1350003,2,2018-09-11,1861290,54,2000,4,USD,193.72,379.96
22911,1388004,2,2018-10-19,1689813,44,2000,5,USD,242.15,474.95
22912,1459044,1,2018-12-29,879917,31,2000,1,EUR,48.43,94.99
22913,1623004,1,2019-06-11,699830,16,2000,2,EUR,96.86,189.98
22914,1696024,2,2019-08-23,1614592,0,2000,2,USD,96.86,189.98
22915,1746012,1,2019-10-12,1090531,40,2000,2,GBP,96.86,189.98
22916,1763006,3,2019-10-29,930304,40,2000,6,GBP,290.58,569.9399999999999
22917,1825048,1,2019-12-30,2002888,50,2000,3,USD,145.29,284.96999999999997
22918,1883036,3,2020-02-26,1525193,43,2000,3,USD,145.29,284.96999999999997
22919,2121001,2,2020-10-21,1686673,44,2000,6,USD,290.58,569.9399999999999
22920,393003,2,2016-01-28,1188400,38,2102,1,GBP,363.75,791.0
22921,411003,2,2016-02-15,1602459,65,2102,2,USD,727.5,1582.0
22922,412005,2,2016-02-16,1838833,0,2102,7,USD,2546.25,5537.0
22923,435002,3,2016-03-10,1640635,63,2102,5,USD,1818.75,3955.0
22924,652010,1,2016-10-13,855069,0,2102,1,EUR,363.75,791.0
22925,659010,3,2016-10-20,1811629,55,2102,3,USD,1091.25,2373.0
22926,687007,4,2016-11-17,1069338,40,2102,8,GBP,2910.0,6328.0
22927,696002,2,2016-11-26,715379,28,2102,1,EUR,363.75,791.0
22928,765001,3,2017-02-03,1294910,48,2102,5,USD,1818.75,3955.0
22929,794006,3,2017-03-04,626560,13,2102,8,EUR,2910.0,6328.0
22930,888004,1,2017-06-06,354142,8,2102,1,CAD,363.75,791.0
22931,981002,1,2017-09-07,1992835,55,2102,6,USD,2182.5,4746.0
22932,982002,1,2017-09-08,892533,0,2102,3,EUR,1091.25,2373.0
22933,1053018,3,2017-11-18,2011298,50,2102,2,USD,727.5,1582.0
22934,1081004,1,2017-12-16,1290859,54,2102,2,USD,727.5,1582.0
22935,1086029,2,2017-12-21,1205636,51,2102,5,USD,1818.75,3955.0
22936,1097020,2,2018-01-01,420977,22,2102,6,EUR,2182.5,4746.0
22937,1123015,1,2018-01-27,1178236,39,2102,10,GBP,3637.5,7910.0
22938,1151010,1,2018-02-24,1714594,63,2102,2,USD,727.5,1582.0
22939,1163016,3,2018-03-08,387369,8,2102,7,CAD,2546.25,5537.0
22940,1232010,1,2018-05-16,194359,4,2102,1,AUD,363.75,791.0
22941,1316002,2,2018-08-08,363712,10,2102,4,CAD,1455.0,3164.0
22942,1326000,3,2018-08-18,1957771,0,2102,5,USD,1818.75,3955.0
22943,1328006,1,2018-08-20,136284,0,2102,3,AUD,1091.25,2373.0
22944,1361024,1,2018-09-22,830447,32,2102,3,EUR,1091.25,2373.0
22945,1363009,1,2018-09-24,599141,20,2102,2,EUR,727.5,1582.0
22946,1372007,3,2018-10-03,170077,4,2102,5,AUD,1818.75,3955.0
22947,1413003,1,2018-11-13,980266,0,2102,5,GBP,1818.75,3955.0
22948,1413017,1,2018-11-13,748823,30,2102,1,EUR,363.75,791.0
22949,1445050,1,2018-12-15,858368,32,2102,3,EUR,1091.25,2373.0
22950,1458052,1,2018-12-28,1383079,43,2102,2,USD,727.5,1582.0
22951,1459048,1,2018-12-29,1253996,0,2102,2,USD,727.5,1582.0
22952,1462026,3,2019-01-01,1316702,62,2102,1,USD,363.75,791.0
22953,1468007,1,2019-01-07,1874019,0,2102,6,USD,2182.5,4746.0
22954,1506050,2,2019-02-14,391900,10,2102,1,CAD,363.75,791.0
22955,1518013,3,2019-02-26,1658532,57,2102,1,USD,363.75,791.0
22956,1525006,2,2019-03-05,160533,6,2102,4,AUD,1455.0,3164.0
22957,1532024,1,2019-03-12,1965850,0,2102,1,USD,363.75,791.0
22958,1587017,1,2019-05-06,1835626,57,2102,2,USD,727.5,1582.0
22959,1620035,2,2019-06-08,291425,0,2102,7,CAD,2546.25,5537.0
22960,1678010,3,2019-08-05,384783,8,2102,3,CAD,1091.25,2373.0
22961,1694019,1,2019-08-21,270917,0,2102,3,CAD,1091.25,2373.0
22962,1697021,4,2019-08-24,1691284,66,2102,2,USD,727.5,1582.0
22963,1722011,3,2019-09-18,1216913,64,2102,6,USD,2182.5,4746.0
22964,1767015,2,2019-11-02,244921,8,2102,1,CAD,363.75,791.0
22965,1813011,1,2019-12-18,258429,10,2102,1,CAD,363.75,791.0
22966,1820022,2,2019-12-25,1253996,57,2102,1,USD,363.75,791.0
22967,1820022,3,2019-12-25,1253996,57,2102,2,USD,727.5,1582.0
22968,1877036,3,2020-02-20,1952591,45,2102,7,USD,2546.25,5537.0
22969,1878022,2,2020-02-21,1268392,49,2102,5,USD,1818.75,3955.0
22970,1882002,2,2020-02-25,260206,0,2102,6,CAD,2182.5,4746.0
22971,1891019,1,2020-03-05,1170419,38,2102,7,GBP,2546.25,5537.0
22972,2073001,2,2020-09-03,1895744,44,2102,2,USD,727.5,1582.0
22973,393004,1,2016-01-28,2007813,0,415,3,USD,498.59999999999997,978.0
22974,1093023,1,2017-12-28,1498800,0,415,2,USD,332.4,652.0
22975,1239002,3,2018-05-23,126852,4,415,2,AUD,332.4,652.0
22976,1255015,2,2018-06-08,1809642,0,415,3,USD,498.59999999999997,978.0
22977,1281013,5,2018-07-04,1492176,49,415,3,USD,498.59999999999997,978.0
22978,1356008,2,2018-09-17,477437,23,415,1,EUR,166.2,326.0
22979,1374002,1,2018-10-05,2071030,0,415,1,USD,166.2,326.0
22980,1396031,1,2018-10-27,1712868,53,415,3,USD,498.59999999999997,978.0
22981,1399006,1,2018-10-30,831657,32,415,5,EUR,831.0,1630.0
22982,1437009,1,2018-12-07,1526191,48,415,1,USD,166.2,326.0
22983,1467006,2,2019-01-06,995286,42,415,2,GBP,332.4,652.0
22984,1598010,7,2019-05-17,1363203,56,415,1,USD,166.2,326.0
22985,1651018,5,2019-07-09,1740873,44,415,1,USD,166.2,326.0
22986,1800024,1,2019-12-05,1771430,51,415,1,USD,166.2,326.0
22987,1802007,2,2019-12-07,889935,33,415,2,EUR,332.4,652.0
22988,1823080,5,2019-12-28,1224615,56,415,3,USD,498.59999999999997,978.0
22989,1831002,7,2020-01-05,1195913,42,415,5,GBP,831.0,1630.0
22990,1833004,1,2020-01-07,741257,29,415,3,EUR,498.59999999999997,978.0
22991,1974005,1,2020-05-27,1179986,42,415,2,GBP,332.4,652.0
22992,2179008,2,2020-12-18,1921662,56,415,3,USD,498.59999999999997,978.0
22993,2215006,1,2021-01-23,1921829,0,415,1,USD,166.2,326.0
22994,393005,4,2016-01-28,1112419,39,417,2,GBP,550.92,1198.0
22995,393006,1,2016-01-28,1765324,51,417,2,USD,550.92,1198.0
22996,416015,3,2016-02-20,723572,0,417,6,EUR,1652.7599999999998,3594.0
22997,530002,1,2016-06-13,1045636,38,417,7,GBP,1928.2199999999998,4193.0
22998,549002,3,2016-07-02,1388801,44,417,1,USD,275.46,599.0
22999,554008,2,2016-07-07,1003599,40,417,1,GBP,275.46,599.0
23000,567003,1,2016-07-20,1295068,59,417,3,USD,826.3799999999999,1797.0
23001,614000,5,2016-09-05,1789839,43,417,2,USD,550.92,1198.0
23002,625006,1,2016-09-16,361214,10,417,2,CAD,550.92,1198.0
23003,691005,1,2016-11-21,399805,9,417,2,CAD,550.92,1198.0
23004,703005,5,2016-12-03,1073964,38,417,2,GBP,550.92,1198.0
23005,727017,5,2016-12-27,698421,14,417,2,EUR,550.92,1198.0
23006,729026,2,2016-12-29,98002,6,417,4,AUD,1101.84,2396.0
23007,731031,1,2016-12-31,1104029,42,417,2,GBP,550.92,1198.0
23008,759000,3,2017-01-28,146194,6,417,3,AUD,826.3799999999999,1797.0
23009,765005,4,2017-02-03,179144,5,417,6,AUD,1652.7599999999998,3594.0
23010,777017,1,2017-02-15,608957,13,417,2,EUR,550.92,1198.0
23011,778022,3,2017-02-16,1162297,40,417,5,GBP,1377.3,2995.0
23012,783013,2,2017-02-21,2016137,55,417,3,USD,826.3799999999999,1797.0
23013,785004,2,2017-02-23,1942072,53,417,4,USD,1101.84,2396.0
23014,787002,2,2017-02-25,1353218,0,417,3,USD,826.3799999999999,1797.0
23015,870004,1,2017-05-19,336182,8,417,9,CAD,2479.14,5391.0
23016,896010,1,2017-06-14,459096,22,417,1,EUR,275.46,599.0
23017,913016,2,2017-07-01,784536,0,417,3,EUR,826.3799999999999,1797.0
23018,937002,3,2017-07-25,1698662,0,417,1,USD,275.46,599.0
23019,946003,2,2017-08-03,756078,29,417,3,EUR,826.3799999999999,1797.0
23020,962015,4,2017-08-19,2005315,0,417,2,USD,550.92,1198.0
23021,971005,1,2017-08-28,1929255,43,417,6,USD,1652.7599999999998,3594.0
23022,999002,1,2017-09-25,1369363,0,417,1,USD,275.46,599.0
23023,1021007,3,2017-10-17,570476,0,417,5,EUR,1377.3,2995.0
23024,1023010,2,2017-10-19,1536505,47,417,1,USD,275.46,599.0
23025,1038006,2,2017-11-03,1381554,65,417,3,USD,826.3799999999999,1797.0
23026,1053007,3,2017-11-18,248690,0,417,5,CAD,1377.3,2995.0
23027,1062001,1,2017-11-27,1414773,48,417,3,USD,826.3799999999999,1797.0
23028,1078015,4,2017-12-13,565489,27,417,1,EUR,275.46,599.0
23029,1097010,6,2018-01-01,405689,22,417,2,EUR,550.92,1198.0
23030,1101020,3,2018-01-05,1651927,0,417,1,USD,275.46,599.0
23031,1104013,1,2018-01-08,2054948,64,417,2,USD,550.92,1198.0
23032,1130014,2,2018-02-03,1440084,0,417,1,USD,275.46,599.0
23033,1144028,2,2018-02-17,1425307,66,417,2,USD,550.92,1198.0
23034,1220012,1,2018-05-04,1350916,57,417,1,USD,275.46,599.0
23035,1236001,1,2018-05-20,1624323,45,417,1,USD,275.46,599.0
23036,1253015,3,2018-06-06,2071351,54,417,8,USD,2203.68,4792.0
23037,1265009,2,2018-06-18,1412934,44,417,1,USD,275.46,599.0
23038,1277012,1,2018-06-30,785234,29,417,3,EUR,826.3799999999999,1797.0
23039,1301007,3,2018-07-24,1553271,59,417,7,USD,1928.2199999999998,4193.0
23040,1318013,5,2018-08-10,1613518,0,417,4,USD,1101.84,2396.0
23041,1426009,2,2018-11-26,292911,0,417,2,CAD,550.92,1198.0
23042,1427009,1,2018-11-27,1792421,64,417,3,USD,826.3799999999999,1797.0
23043,1429019,2,2018-11-29,1264875,59,417,4,USD,1101.84,2396.0
23044,1448013,1,2018-12-18,229838,10,417,7,CAD,1928.2199999999998,4193.0
23045,1450020,1,2018-12-20,921825,0,417,7,GBP,1928.2199999999998,4193.0
23046,1452039,3,2018-12-22,1713848,66,417,2,USD,550.92,1198.0
23047,1456058,1,2018-12-26,1765668,0,417,1,USD,275.46,599.0
23048,1457011,2,2018-12-27,1402836,54,417,3,USD,826.3799999999999,1797.0
23049,1459053,1,2018-12-29,468124,19,417,5,EUR,1377.3,2995.0
23050,1466054,1,2019-01-05,1016078,42,417,7,GBP,1928.2199999999998,4193.0
23051,1471011,4,2019-01-10,670000,17,417,3,EUR,826.3799999999999,1797.0
23052,1472011,4,2019-01-11,1846024,65,417,3,USD,826.3799999999999,1797.0
23053,1475001,1,2019-01-14,501047,21,417,1,EUR,275.46,599.0
23054,1486013,2,2019-01-25,2040812,56,417,3,USD,826.3799999999999,1797.0
23055,1491032,5,2019-01-30,1424211,55,417,3,USD,826.3799999999999,1797.0
23056,1493001,3,2019-02-01,821074,33,417,1,EUR,275.46,599.0
23057,1506051,1,2019-02-14,1559760,56,417,2,USD,550.92,1198.0
23058,1507037,3,2019-02-15,1432419,63,417,3,USD,826.3799999999999,1797.0
23059,1511009,2,2019-02-19,1178728,36,417,1,GBP,275.46,599.0
23060,1512034,1,2019-02-20,1286602,65,417,3,USD,826.3799999999999,1797.0
23061,1515035,1,2019-02-23,2070319,55,417,2,USD,550.92,1198.0
23062,1515053,1,2019-02-23,1056761,37,417,5,GBP,1377.3,2995.0
23063,1519021,7,2019-02-27,1258056,56,417,3,USD,826.3799999999999,1797.0
23064,1519023,1,2019-02-27,1376441,57,417,3,USD,826.3799999999999,1797.0
23065,1588014,4,2019-05-07,564676,26,417,8,EUR,2203.68,4792.0
23066,1590007,1,2019-05-09,435697,23,417,6,EUR,1652.7599999999998,3594.0
23067,1590016,1,2019-05-09,1430214,45,417,1,USD,275.46,599.0
23068,1595003,2,2019-05-14,790269,29,417,3,EUR,826.3799999999999,1797.0
23069,1602010,2,2019-05-21,1740873,56,417,5,USD,1377.3,2995.0
23070,1608004,3,2019-05-27,2088972,63,417,1,USD,275.46,599.0
23071,1611003,4,2019-05-30,1125468,36,417,8,GBP,2203.68,4792.0
23072,1611034,1,2019-05-30,1698033,0,417,3,USD,826.3799999999999,1797.0
23073,1622020,4,2019-06-10,616346,18,417,6,EUR,1652.7599999999998,3594.0
23074,1639031,1,2019-06-27,1365045,48,417,4,USD,1101.84,2396.0
23075,1644001,4,2019-07-02,71511,1,417,3,AUD,826.3799999999999,1797.0
23076,1664007,2,2019-07-22,2080735,45,417,1,USD,275.46,599.0
23077,1664013,3,2019-07-22,1694565,64,417,3,USD,826.3799999999999,1797.0
23078,1672006,4,2019-07-30,169633,1,417,2,AUD,550.92,1198.0
23079,1678014,7,2019-08-05,1770405,59,417,1,USD,275.46,599.0
23080,1681012,2,2019-08-08,1544819,51,417,1,USD,275.46,599.0
23081,1690005,1,2019-08-17,1806498,45,417,8,USD,2203.68,4792.0
23082,1690038,4,2019-08-17,1037234,42,417,3,GBP,826.3799999999999,1797.0
23083,1694000,2,2019-08-21,1493694,54,417,2,USD,550.92,1198.0
23084,1694016,2,2019-08-21,502758,27,417,1,EUR,275.46,599.0
23085,1697041,1,2019-08-24,719846,30,417,1,EUR,275.46,599.0
23086,1704000,1,2019-08-31,1861166,43,417,6,USD,1652.7599999999998,3594.0
23087,1706007,3,2019-09-02,905100,42,417,4,GBP,1101.84,2396.0
23088,1707029,2,2019-09-03,1513582,0,417,2,USD,550.92,1198.0
23089,1709020,1,2019-09-05,928049,38,417,5,GBP,1377.3,2995.0
23090,1724022,3,2019-09-20,951740,38,417,1,GBP,275.46,599.0
23091,1741005,1,2019-10-07,131067,5,417,3,AUD,826.3799999999999,1797.0
23092,1742025,1,2019-10-08,1480971,0,417,5,USD,1377.3,2995.0
23093,1753035,2,2019-10-19,1659040,0,417,3,USD,826.3799999999999,1797.0
23094,1760050,1,2019-10-26,1582192,54,417,3,USD,826.3799999999999,1797.0
23095,1773011,1,2019-11-08,64764,6,417,4,AUD,1101.84,2396.0
23096,1777023,4,2019-11-12,1389511,48,417,9,USD,2479.14,5391.0
23097,1781014,1,2019-11-16,1805297,66,417,1,USD,275.46,599.0
23098,1805004,5,2019-12-10,2060436,51,417,4,USD,1101.84,2396.0
23099,1807025,2,2019-12-12,2075181,62,417,1,USD,275.46,599.0
23100,1809032,1,2019-12-14,555903,21,417,3,EUR,826.3799999999999,1797.0
23101,1812033,1,2019-12-17,1869542,66,417,1,USD,275.46,599.0
23102,1815021,3,2019-12-20,215948,9,417,1,CAD,275.46,599.0
23103,1816100,1,2019-12-21,1626990,47,417,1,USD,275.46,599.0
23104,1821026,1,2019-12-26,1440032,65,417,1,USD,275.46,599.0
23105,1822026,1,2019-12-27,1847562,50,417,9,USD,2479.14,5391.0
23106,1828009,1,2020-01-02,1013019,36,417,1,GBP,275.46,599.0
23107,1830004,1,2020-01-04,202290,9,417,1,CAD,275.46,599.0
23108,1830071,2,2020-01-04,1147136,37,417,1,GBP,275.46,599.0
23109,1833004,4,2020-01-07,741257,29,417,4,EUR,1101.84,2396.0
23110,1837012,1,2020-01-11,2076862,0,417,1,USD,275.46,599.0
23111,1842006,1,2020-01-16,708287,30,417,1,EUR,275.46,599.0
23112,1844033,1,2020-01-18,685916,0,417,2,EUR,550.92,1198.0
23113,1849024,1,2020-01-23,171237,1,417,1,AUD,275.46,599.0
23114,1854002,5,2020-01-28,75706,1,417,4,AUD,1101.84,2396.0
23115,1858005,1,2020-02-01,2067999,55,417,1,USD,275.46,599.0
23116,1858045,2,2020-02-01,1367711,44,417,1,USD,275.46,599.0
23117,1868000,2,2020-02-11,468359,21,417,3,EUR,826.3799999999999,1797.0
23118,1871019,2,2020-02-14,1457295,0,417,2,USD,550.92,1198.0
23119,1872035,3,2020-02-15,1382863,45,417,1,USD,275.46,599.0
23120,1872054,4,2020-02-15,1158843,0,417,9,GBP,2479.14,5391.0
23121,1877059,1,2020-02-20,1690458,62,417,2,USD,550.92,1198.0
23122,1878043,1,2020-02-21,2054088,0,417,5,USD,1377.3,2995.0
23123,1878056,1,2020-02-21,1330793,0,417,6,USD,1652.7599999999998,3594.0
23124,1882010,2,2020-02-25,1566368,55,417,7,USD,1928.2199999999998,4193.0
23125,1884009,5,2020-02-27,1668853,56,417,8,USD,2203.68,4792.0
23126,1885019,1,2020-02-28,1088403,36,417,6,GBP,1652.7599999999998,3594.0
23127,1888011,3,2020-03-02,747984,0,417,5,EUR,1377.3,2995.0
23128,1889004,1,2020-03-03,2072003,54,417,1,USD,275.46,599.0
23129,1940000,1,2020-04-23,245739,0,417,6,CAD,1652.7599999999998,3594.0
23130,1956005,1,2020-05-09,1704092,49,417,4,USD,1101.84,2396.0
23131,1967014,3,2020-05-20,397698,9,417,7,CAD,1928.2199999999998,4193.0
23132,1972004,4,2020-05-25,1706247,66,417,7,USD,1928.2199999999998,4193.0
23133,1984000,1,2020-06-06,333209,9,417,1,CAD,275.46,599.0
23134,2003013,2,2020-06-25,29973,6,417,1,AUD,275.46,599.0
23135,2033000,2,2020-07-25,76013,1,417,1,AUD,275.46,599.0
23136,2040003,1,2020-08-01,1704715,62,417,1,USD,275.46,599.0
23137,2053005,2,2020-08-14,1281531,0,417,4,USD,1101.84,2396.0
23138,2110001,1,2020-10-10,1883630,45,417,7,USD,1928.2199999999998,4193.0
23139,2116001,5,2020-10-16,638569,0,417,1,EUR,275.46,599.0
23140,2138004,1,2020-11-07,1664155,50,417,4,USD,1101.84,2396.0
23141,2187005,2,2020-12-26,1373140,53,417,3,USD,826.3799999999999,1797.0
23142,2201003,1,2021-01-09,644763,17,417,2,EUR,550.92,1198.0
23143,2228000,2,2021-02-05,1254329,55,417,2,USD,550.92,1198.0
23144,393006,2,2016-01-28,1765324,51,2305,2,USD,211.52,459.98
23145,539009,3,2016-06-22,50075,6,2305,2,AUD,211.52,459.98
23146,716000,5,2016-12-16,847222,32,2305,5,EUR,528.8000000000001,1149.95
23147,752002,1,2017-01-21,965207,42,2305,4,GBP,423.04,919.96
23148,980009,2,2017-09-06,1960256,59,2305,1,USD,105.76,229.99
23149,393007,1,2016-01-28,1206405,45,1763,1,USD,45.87,99.75
23150,414021,1,2016-02-18,544035,19,1763,3,EUR,137.60999999999999,299.25
23151,735011,5,2017-01-04,702544,29,1763,9,EUR,412.83,897.75
23152,1078014,2,2017-12-13,387016,10,1763,3,CAD,137.60999999999999,299.25
23153,1101014,1,2018-01-05,1081604,40,1763,6,GBP,275.21999999999997,598.5
23154,1141022,1,2018-02-14,1262414,0,1763,1,USD,45.87,99.75
23155,1155002,1,2018-02-28,1716357,44,1763,8,USD,366.96,798.0
23156,1165014,1,2018-03-10,294433,9,1763,1,CAD,45.87,99.75
23157,1231013,3,2018-05-15,1240776,47,1763,2,USD,91.74,199.5
23158,1233003,1,2018-05-17,543834,20,1763,3,EUR,137.60999999999999,299.25
